Time,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7
285,-0.05369902,-5.038074,-4.8476434,-3.3144412,-8.510731,-7.307607,-7.231434
286,-0.053387683,-5.0445986,-4.8531923,-3.3199894,-8.514325,-7.315109,-7.2350287
287,-0.053330533,-5.042588,-4.8570414,-3.3209085,-8.514268,-7.3170047,-7.238878
288,-0.053451438,-5.0407557,-4.862045,-3.3171232,-8.510483,-7.3132195,-7.237046
289,-0.053353485,-5.045541,-4.86976,-3.3170254,-8.514291,-7.317028,-7.240854
290,-0.05319984,-5.041481,-4.8735123,-3.3207777,-8.5180435,-7.3207803,-7.2465596
291,-0.0533206,-5.036719,-4.875586,-3.317969,-8.514258,-7.3228545,-7.248634
292,-0.053328145,-5.039656,-4.8853593,-3.315047,-8.522078,-7.3248158,-7.2525477
293,-0.053248115,-5.0425057,-4.892115,-3.314967,-8.529811,-7.3305945,-7.258327
294,-0.053280678,-5.0464444,-4.894101,-3.3130462,-8.529843,-7.3306274,-7.2564063
295,-0.05289123,-5.055821,-4.9025006,-3.3194928,-8.537267,-7.340002,-7.2638297
296,-0.05294767,-5.0597835,-4.906463,-3.3166196,-8.537323,-7.3381057,-7.2599792
297,-0.052538943,-5.0603514,-4.907031,-3.326953,-8.54082,-7.341603,-7.26543
298,-0.052354142,-5.0582137,-4.9078226,-3.331651,-8.544541,-7.3531365,-7.2750115
299,-0.05248071,-5.0593166,-4.917715,-3.325918,-8.552481,-7.3552165,-7.2790446
300,-0.052521978,-5.0632644,-4.927522,-3.3220532,-8.556428,-7.3552575,-7.282992
301,-0.052632295,-5.0653276,-4.9295855,-3.3182573,-8.560445,-7.359274,-7.2850556
302,-0.052574247,-5.068199,-4.939293,-3.3172228,-8.564293,-7.3611693,-7.2889037
303,-0.052478887,-5.0710335,-4.9528694,-3.316151,-8.575916,-7.368886,-7.3005276
304,-0.052597113,-5.0672455,-4.958847,-3.3123627,-8.579941,-7.37291,-7.3065057
305,-0.052813,-5.059649,-4.961016,-3.3076956,-8.57625,-7.36922,-7.3086743
306,-0.052797418,-5.0567036,-4.968813,-3.3067033,-8.584047,-7.3789697,-7.320378
307,-0.053231962,-5.0512786,-4.97413,-3.2954195,-8.588388,-7.3774514,-7.322766
308,-0.05347848,-5.0534787,-4.9841423,-3.286877,-8.592541,-7.375745,-7.324966
309,-0.053564567,-5.0486817,-4.9910645,-3.2840333,-8.596534,-7.379737,-7.332863
310,-0.05360368,-5.0477443,-4.9911036,-3.2830963,-8.596573,-7.381729,-7.336808
311,-0.053751536,-5.0488687,-4.999064,-3.2773845,-8.608439,-7.38969,-7.346722
312,-0.053617768,-5.0516644,-5.013579,-3.2772508,-8.620024,-7.3993216,-7.3602595
313,-0.05374317,-5.0488605,-5.018587,-3.27347,-8.627962,-7.4033527,-7.3681974
314,-0.05412011,-5.0492373,-5.02287,-3.2631047,-8.636152,-7.4076357,-7.3724804
315,-0.054019257,-5.0530424,-5.0266757,-3.2639806,-8.64777,-7.417301,-7.3801913
316,-0.05387545,-5.061688,-5.0265317,-3.2657897,-8.655438,-7.4308286,-7.385907
317,-0.05352205,-5.0750065,-5.0369205,-3.2703192,-8.666804,-7.440241,-7.391413
318,-0.053314123,-5.080658,-5.0396423,-3.2740176,-8.670503,-7.4439397,-7.3931584
319,-0.05333066,-5.073838,-5.0367293,-3.2750103,-8.670519,-7.449815,-7.400987
320,-0.053828333,-5.0626173,-5.0245314,-3.2667193,-8.663204,-7.4464064,-7.395626
321,-0.053684555,-5.0673566,-5.028294,-3.2685285,-8.670874,-7.4579816,-7.4032946
322,-0.053719018,-5.0722737,-5.0283284,-3.26661,-8.67872,-7.4677815,-7.4072347
323,-0.053611476,-5.0799785,-5.036033,-3.2665024,-8.690331,-7.47158,-7.4129868
324,-0.05352589,-5.0789165,-5.031065,-3.2693467,-8.694153,-7.483213,-7.420714
325,-0.05373789,-5.080105,-5.026394,-3.2646756,-8.6943655,-7.4853783,-7.4189725
326,-0.0534266,-5.0846767,-5.027059,-3.2712002,-8.705773,-7.496786,-7.4284263
327,-0.053615876,-5.0897484,-5.020413,-3.266507,-8.713775,-7.508694,-7.434475
328,-0.053399377,-5.0983214,-5.020196,-3.2701964,-8.725276,-7.522149,-7.4420714
329,-0.05327999,-5.1060143,-5.023983,-3.2710538,-8.732969,-7.5298424,-7.4478116
330,-0.053301364,-5.1089654,-5.0220513,-3.2700984,-8.740803,-7.541582,-7.453692
331,-0.0536277,-5.098794,-5.016518,-3.2645655,-8.737223,-7.5399556,-7.4559712
332,-0.053942442,-5.0932493,-5.0075555,-3.259021,-8.737537,-7.550036,-7.4601927
333,-0.05440681,-5.089807,-4.9992313,-3.2497196,-8.738002,-7.546594,-7.4567504
334,-0.055114415,-5.0783076,-4.986755,-3.2367554,-8.730897,-7.539489,-7.4515986
335,-0.05572837,-5.0711093,-4.9722323,-3.225651,-8.731511,-7.5440087,-7.4522123
336,-0.056158766,-5.0681214,-4.964362,-3.2172925,-8.728035,-7.546393,-7.4506903
337,-0.056784835,-5.061912,-4.955711,-3.205223,-8.724755,-7.5431128,-7.445457
338,-0.057508014,-5.050428,-4.939832,-3.1932516,-8.71376,-7.5379767,-7.4383674
339,-0.05810934,-5.0427284,-4.9209023,-3.1840875,-8.708503,-7.538578,-7.4331093
340,-0.05824075,-5.0462775,-4.906385,-3.1832423,-8.704728,-7.538709,-7.425429
341,-0.058915723,-5.0313277,-4.880693,-3.1751297,-8.69173,-7.535478,-7.416338
342,-0.059609074,-5.0222554,-4.8501353,-3.1670337,-8.676798,-7.5264053,-7.3975
343,-0.06001456,-5.0197315,-4.82808,-3.162556,-8.673297,-7.530718,-7.3920465
344,-0.0608769,-5.006922,-4.797693,-3.151699,-8.658534,-7.5218143,-7.375331
345,-0.06134735,-4.99958,-4.7683783,-3.1482632,-8.655098,-7.528144,-7.369942
346,-0.06144178,-5.0084634,-4.7455235,-3.1493342,-8.6571455,-7.5380044,-7.364177
347,-0.06086365,-5.0318108,-4.73518,-3.160475,-8.662427,-7.553051,-7.35774
348,-0.059358127,-5.0581374,-4.7302566,-3.1911955,-8.655062,-7.5691237,-7.3601403
349,-0.05866667,-5.065747,-4.6973386,-3.2129645,-8.646558,-7.591869,-7.3653083
350,-0.058089573,-5.077865,-4.672836,-3.2299652,-8.644028,-7.618635,-7.3705907
351,-0.057712328,-5.092624,-4.6602516,-3.2393534,-8.64951,-7.6397433,-7.3741193
352,-0.05810814,-5.0935082,-4.6313505,-3.2368195,-8.644046,-7.6499047,-7.36475
353,-0.05802546,-5.1070976,-4.607831,-3.2425961,-8.642011,-7.6654468,-7.354902
354,-0.0575296,-5.133946,-4.587316,-3.255772,-8.641515,-7.686436,-7.3446407
355,-0.05730563,-5.1576476,-4.5555997,-3.2662902,-8.637384,-7.7037897,-7.3307457
356,-0.05713213,-5.176029,-4.5197797,-3.2778354,-8.633305,-7.727054,-7.32276
357,-0.056657467,-5.2024107,-4.488299,-3.2949386,-8.636736,-7.7558765,-7.3183784
358,-0.056284864,-5.226941,-4.457896,-3.310191,-8.63441,-7.7808943,-7.3101935
359,-0.056035258,-5.2491536,-4.4237113,-3.3245897,-8.628301,-7.8001757,-7.2982244
360,-0.055932883,-5.2661395,-4.3847904,-3.3381593,-8.620386,-7.8215575,-7.2864027
361,-0.055834685,-5.287037,-4.345874,-3.351733,-8.618335,-7.8448973,-7.276539
362,-0.055652935,-5.311513,-4.311756,-3.3661997,-8.610341,-7.8642464,-7.2626843
363,-0.0555012,-5.330892,-4.2737627,-3.3826492,-8.608235,-7.889486,-7.2566733
364,-0.055681225,-5.3564625,-4.2299976,-3.392595,-8.602556,-7.9111505,-7.2392755
365,-0.055722624,-5.382871,-4.1860933,-3.4072845,-8.602598,-7.9326763,-7.2295513
366,-0.056016155,-5.408555,-4.133652,-3.4202733,-8.600938,-7.956407,-7.214219
367,-0.056776818,-5.432753,-4.066054,-3.4298232,-8.584121,-7.980606,-7.1856833
368,-0.05761932,-5.4492207,-3.9902368,-3.4453137,-8.563478,-8.004888,-7.161135
369,-0.058025334,-5.4945483,-3.8944523,-3.4867363,-8.538494,-8.067792,-7.1302905
370,-0.058049966,-5.5365644,-3.8295357,-3.5268,-8.503363,-8.110785,-7.0873466
371,-0.058085967,-5.5727344,-3.7748835,-3.563945,-8.470196,-8.147929,-7.0522265
372,-0.058554042,-5.6024995,-3.7123625,-3.598593,-8.427694,-8.185508,-7.007773
373,-0.05932745,-5.62964,-3.6394055,-3.638429,-8.37378,-8.22339,-6.9577646
374,-0.060363416,-5.6541133,-3.5584102,-3.6853633,-8.312315,-8.265441,-6.908019
375,-0.062000584,-5.684071,-3.4750867,-3.7211804,-8.267078,-8.308094,-6.858875
376,-0.06319525,-5.720422,-3.408898,-3.7589962,-8.242883,-8.362023,-6.8307734
377,-0.06471325,-5.7570963,-3.3488927,-3.7824872,-8.21901,-8.40651,-6.793229
378,-0.06662269,-5.796115,-3.287326,-3.799045,-8.195529,-8.441623,-6.7463107
379,-0.06879926,-5.828565,-3.221144,-3.8207533,-8.164502,-8.482862,-6.6996593
380,-0.071476094,-5.8663983,-3.1496024,-3.8395438,-8.1417885,-8.528507,-6.655463
381,-0.07459332,-5.897836,-3.07557,-3.8568215,-8.113656,-8.574594,-6.6097503
382,-0.07844912,-5.9524746,-2.9925117,-3.872885,-8.107747,-8.6292305,-6.5628247
383,-0.08333364,-6.00521,-2.9026697,-3.880211,-8.098959,-8.677084,-6.5071616
384,-0.089621544,-6.042747,-2.8044653,-3.8767328,-8.068139,-8.6989975,-6.4314184
385,-0.09784416,-6.074407,-2.691594,-3.8685973,-8.025579,-8.715033,-6.343938
386,-0.1087626,-6.091184,-2.5628653,-3.8516831,-7.9622784,-8.718139,-6.2376676
387,-0.12370844,-6.0924587,-2.4137475,-3.8230493,-7.8737082,-8.705741,-6.1119895
388,-0.14392956,-6.0716653,-2.245492,-3.7862635,-7.749398,-8.6751795,-5.9574065
389,-0.17552868,-6.0329523,-2.03295,-3.7402258,-7.5661535,-8.655997,-5.7448645
390,-0.22106178,-6.017937,-1.7894212,-3.7264328,-7.3753586,-8.685905,-5.529655
391,-0.2792391,-5.947208,-1.5585359,-3.698917,-7.1503325,-8.669864,-5.3231845
392,-0.3558457,-5.8851423,-1.3285024,-3.6978867,-6.93788,-8.695689,-5.1410017
393,-0.46796045,-5.964054,-1.0753824,-3.8275795,-6.7433505,-9.022649,-4.9728465
394,-0.6120947,-5.987095,-0.8542829,-3.9109232,-6.5398307,-9.143346,-4.814243
395,-0.8131753,-6.0084877,-0.6452059,-3.9830968,-6.3815346,-9.153019,-4.697941
396,-1.1121087,-6.0964837,-0.44609314,-4.0798817,-6.2976575,-9.129688,-4.6150384
397,-1.5061784,-6.2522726,-0.2893814,-4.175124,-6.312819,-9.168288,-4.5755143
398,-1.865805,-6.25057,-0.20564817,-4.0838223,-6.3443203,-8.990804,-4.5606284
399,-2.1134903,-6.2091928,-0.16622481,-4.017544,-6.336147,-8.795133,-4.5661273
400,-2.2571647,-6.2063828,-0.1458365,-4.1656117,-6.0911493,-8.739587,-4.5013056
401,-2.4728467,-6.2130795,-0.121283524,-4.2951117,-5.9064403,-8.711128,-4.4787054
402,-2.637242,-6.24857,-0.10599196,-4.396031,-5.799351,-8.715367,-4.460484
403,-2.760953,-6.2814617,-0.09591484,-4.490446,-5.722868,-8.724823,-4.4474773
404,-2.8204997,-6.335148,-0.09100747,-4.5675716,-5.6906166,-8.743354,-4.4464765
405,-2.8682847,-6.385863,-0.0870347,-4.629028,-5.682738,-8.774536,-4.461058
406,-2.9098432,-6.4430466,-0.08367143,-4.697929,-5.669609,-8.798515,-4.4674606
407,-2.942589,-6.4816513,-0.08126102,-4.763878,-5.635948,-8.81173,-4.4621205
408,-2.9635835,-6.509482,-0.07979445,-4.8210044,-5.5973725,-8.818076,-4.451865
409,-2.9790912,-6.5279193,-0.078700446,-4.869716,-5.5611224,-8.824795,-4.4468646
410,-2.9911637,-6.539016,-0.07807804,-4.902297,-5.525343,-8.828078,-4.433547
411,-3.0010316,-6.5347233,-0.07769183,-4.9292545,-5.4858947,-8.835505,-4.419489
412,-3.020431,-6.522384,-0.07707166,-4.959884,-5.4188685,-8.827072,-4.395431
413,-3.0392897,-6.4929028,-0.07688723,-4.9772778,-5.3386064,-8.803451,-4.3600903
414,-3.0222104,-6.4675226,-0.07885116,-4.991937,-5.2565875,-8.77807,-4.311273
415,-2.9733694,-6.4323535,-0.082744226,-4.9841113,-5.1901665,-8.770246,-4.261455
416,-2.901247,-6.3739038,-0.08874716,-4.954958,-5.106325,-8.729374,-4.200075
417,-2.7739239,-6.276853,-0.09911906,-4.9047832,-5.013181,-8.61865,-4.145993
418,-2.60678,-6.2210364,-0.113615595,-4.862639,-4.960295,-8.539396,-4.0921307
419,-2.4509509,-6.193137,-0.12868501,-4.830833,-4.943138,-8.48806,-4.064232
420,-2.2898102,-6.1218414,-0.14723198,-4.782974,-4.910904,-8.397232,-4.0476227
421,-2.1914566,-6.013724,-0.16215979,-4.688528,-4.8594255,-8.248096,-4.0020046
422,-2.0783062,-6.006042,-0.17986976,-4.6437383,-4.8497906,-8.18573,-3.9484258
423,-1.9743,-6.1061363,-0.19597904,-4.7076993,-4.8698072,-8.270197,-3.9157057
424,-1.9522796,-6.2452474,-0.19837217,-4.8546224,-4.864388,-8.393684,-3.8966143
425,-1.9499888,-6.3357296,-0.1990111,-4.962683,-4.8259635,-8.468542,-3.8542845
426,-1.9586185,-6.4244375,-0.19787534,-5.0611563,-4.793578,-8.537719,-3.8150628
427,-1.970503,-6.4919868,-0.19706486,-5.1326118,-4.7507763,-8.575971,-3.7624943
428,-1.9789419,-6.5180035,-0.19769128,-5.1508164,-4.7055054,-8.596128,-3.702574
429,-1.986334,-6.5195365,-0.19922414,-5.138677,-4.657233,-8.578131,-3.6337945
430,-1.9920493,-6.5154862,-0.20103341,-5.1150956,-4.617049,-8.544784,-3.5706623
431,-1.9991972,-6.5265403,-0.20232207,-5.09783,-4.5890408,-8.526541,-3.5136015
432,-2.010827,-6.5577025,-0.20223348,-5.0879755,-4.580163,-8.522546,-3.4681027
433,-2.0259438,-6.5923505,-0.19977207,-5.081608,-4.6079755,-8.551334,-3.4588041
434,-2.0477827,-6.6298146,-0.19622087,-5.078057,-4.636651,-8.579033,-3.4508586
435,-2.0715032,-6.663301,-0.19259793,-5.0705276,-4.6613493,-8.602754,-3.442109
436,-2.0971696,-6.692873,-0.18896644,-5.0610366,-4.6831098,-8.6225605,-3.430421
437,-2.1330867,-6.722932,-0.18386795,-5.0510554,-4.708283,-8.648711,-3.420928
438,-2.162477,-6.760136,-0.18005522,-5.044313,-4.7366962,-8.680056,-3.4053967
439,-2.1939664,-6.7896705,-0.1763883,-5.0289273,-4.7633023,-8.6881075,-3.3856168
440,-2.2309227,-6.8227196,-0.172329,-5.0131493,-4.789516,-8.707485,-3.3625147
441,-2.2730675,-6.866817,-0.1675988,-5.008419,-4.817989,-8.730099,-3.342648
442,-2.3224628,-6.9064465,-0.16230644,-5.000197,-4.8468757,-8.744338,-3.3231957
443,-2.3706012,-6.952632,-0.15771051,-4.984859,-4.8823195,-8.755368,-3.2983365
444,-2.423674,-6.984221,-0.15414287,-4.9715257,-4.878752,-8.736175,-3.2537544
445,-2.4796755,-6.9992065,-0.15155017,-4.965027,-4.837096,-8.690613,-3.1974492
446,-2.5318716,-6.984995,-0.15101084,-4.939097,-4.7760105,-8.608043,-3.1246438
447,-2.5883617,-6.955548,-0.15086031,-4.9008603,-4.7114077,-8.498517,-3.051251
448,-2.6541724,-6.8885465,-0.15221915,-4.8221407,-4.6239004,-8.363156,-2.9617896
449,-2.7350113,-6.8170433,-0.15493378,-4.735012,-4.5201683,-8.233059,-2.8541524
450,-2.8472745,-6.7554793,-0.15586844,-4.654895,-4.4214935,-8.112902,-2.759383
451,-2.8824856,-6.658853,-0.16080602,-4.504556,-4.3805327,-7.981118,-2.6979153
452,-2.9675806,-6.700004,-0.15508075,-4.457815,-4.424612,-7.9441433,-2.7019556
453,-3.2585578,-6.7951775,-0.1350211,-4.4934196,-4.467052,-7.9983025,-2.7529402
454,-3.4714162,-6.841533,-0.12278314,-4.5680966,-4.445049,-8.056378,-2.7973435
455,-3.804301,-6.941996,-0.11191784,-4.7154336,-4.40684,-8.150981,-2.7935586
456,-3.986303,-7.042455,-0.10690795,-4.8119855,-4.414525,-8.228002,-2.789525
457,-4.023371,-7.149836,-0.10296109,-4.875422,-4.471125,-8.333429,-2.8158517
458,-4.0627484,-7.2131395,-0.099857986,-4.929936,-4.5051317,-8.400639,-2.8371627
459,-4.108201,-7.2766585,-0.09697111,-4.9797835,-4.54375,-8.460253,-2.8547835
460,-4.1762276,-7.3358974,-0.09370823,-5.04488,-4.5780854,-8.527302,-2.8730052
461,-4.2545686,-7.401054,-0.09245912,-5.0856233,-4.6080856,-8.553396,-2.8619905
462,-4.3635097,-7.473861,-0.08909531,-5.130111,-4.6515956,-8.596908,-2.877181
463,-4.450319,-7.51819,-0.08654941,-5.159792,-4.675417,-8.656862,-2.8922133
464,-4.500661,-7.5533943,-0.084644906,-5.1803484,-4.699879,-8.686209,-2.9069104
465,-4.5628757,-7.618537,-0.08338173,-5.201546,-4.7391434,-8.724009,-2.906624
466,-4.6248097,-7.6267614,-0.081839934,-5.2214894,-4.7410192,-8.753716,-2.9187539
467,-4.667259,-7.6462626,-0.081810035,-5.226342,-4.7478256,-8.777123,-2.9099352
468,-4.720542,-7.671714,-0.07991738,-5.2517943,-4.765464,-8.822105,-2.9275737
469,-4.8319182,-7.687388,-0.07801288,-5.2752814,-4.766489,-8.859263,-2.9403174
470,-4.962705,-7.7224703,-0.07598629,-5.298644,-4.7839937,-8.900205,-2.9519627
471,-5.0657268,-7.746391,-0.07451575,-5.316704,-4.7952185,-8.929984,-2.9612346
472,-5.1447864,-7.7995706,-0.07300859,-5.3474226,-4.822031,-8.967539,-2.9714463
473,-5.2065415,-7.8432593,-0.07177499,-5.373533,-4.8432584,-9.001461,-2.9809546
474,-5.2436466,-7.8842697,-0.069816515,-5.4008713,-4.875969,-9.058099,-3.0053635
475,-5.28286,-7.942527,-0.067526326,-5.4298306,-4.924948,-9.118308,-3.0343235
476,-5.3059354,-7.969998,-0.065700196,-5.4533954,-4.9553485,-9.171169,-3.0608175
477,-5.315403,-8.009252,-0.06393745,-5.473117,-4.99509,-9.231906,-3.0873754
478,-5.328243,-8.034787,-0.062129073,-5.4927926,-5.027461,-9.292599,-3.1168175
479,-5.3446317,-8.060452,-0.06045174,-5.5106463,-5.059475,-9.341702,-3.1444376
480,-5.3554707,-8.090822,-0.05957225,-5.5253916,-5.0844746,-9.383794,-3.1572306
481,-5.3524756,-8.111264,-0.05853009,-5.538021,-5.110288,-9.421813,-3.1757207
482,-5.3281336,-8.114266,-0.05762538,-5.5322337,-5.1337976,-9.440439,-3.1962984
483,-5.2989354,-8.119247,-0.05674711,-5.543074,-5.149521,-9.474716,-3.2169042
484,-5.28659,-8.130339,-0.056120306,-5.557097,-5.1625657,-9.501433,-3.229949
485,-5.272191,-8.141819,-0.055881266,-5.56467,-5.17014,-9.528538,-3.2355692
486,-5.270861,-8.153184,-0.055527784,-5.5721292,-5.179552,-9.555528,-3.2420516
487,-5.2701535,-8.16273,-0.055308543,-5.587535,-5.1803093,-9.586558,-3.2457387
488,-5.270755,-8.2023945,-0.053956535,-5.61548,-5.2092314,-9.635988,-3.2717302
489,-5.3580575,-8.233057,-0.053370085,-5.61587,-5.2276883,-9.6627445,-3.27212
490,-5.4558706,-8.244445,-0.053038795,-5.611633,-5.229799,-9.66632,-3.2688594
491,-5.564503,-8.301807,-0.051808108,-5.6318865,-5.268606,-9.708058,-3.2803237
492,-5.7100153,-8.386773,-0.050835457,-5.6660695,-5.305719,-9.765678,-3.282281
493,-5.873192,-8.464012,-0.049949277,-5.715965,-5.3292465,-9.81948,-3.2833476
494,-5.9582853,-8.452425,-0.050081182,-5.705354,-5.323519,-9.8118,-3.2756672
495,-6.0178795,-8.456355,-0.050105307,-5.686824,-5.33868,-9.807918,-3.2708087
496,-6.140806,-8.50897,-0.048033047,-5.703306,-5.406431,-9.860533,-3.3058455
497,-6.1827865,-8.50017,-0.04704475,-5.6798573,-5.4415755,-9.879076,-3.327318
498,-6.1760983,-8.506177,-0.045239463,-5.6858644,-5.4885983,-9.928052,-3.3704343
499,-6.1604543,-8.519829,-0.043266747,-5.679009,-5.555962,-9.969048,-3.4202192
500,-6.111356,-8.495145,-0.042020228,-5.667997,-5.5898714,-9.99124,-3.458035
501,-6.031817,-8.443926,-0.04158233,-5.635332,-5.601641,-9.975176,-3.4800587
502,-5.9383416,-8.373887,-0.041855827,-5.596543,-5.5862894,-9.9442,-3.4861917
503,-5.9270573,-8.365531,-0.041312076,-5.576468,-5.608695,-9.928031,-3.5042026
504,-6.0050573,-8.385916,-0.04021318,-5.571463,-5.649588,-9.942557,-3.5284944
505,-6.070154,-8.397303,-0.039880835,-5.559412,-5.67074,-9.953943,-3.5330448
506,-6.129654,-8.437271,-0.038833942,-5.5778966,-5.713639,-9.995866,-3.5554352
507,-6.1870823,-8.482982,-0.037669066,-5.603099,-5.7534895,-10.029858,-3.5825908
508,-6.2691674,-8.571902,-0.036745742,-5.6422143,-5.8053,-10.095341,-3.5972924
509,-6.377601,-8.641274,-0.035804424,-5.6871715,-5.83561,-10.160805,-3.6139295
510,-6.4618936,-8.687482,-0.035135727,-5.714823,-5.8554487,-10.218729,-3.6269326
511,-6.519782,-8.717049,-0.033453844,-5.7336493,-5.9074793,-10.275641,-3.6779852
512,-6.543716,-8.731216,-0.031996258,-5.741957,-5.955825,-10.332777,-3.727309
513,-6.56157,-8.742234,-0.031295653,-5.7471156,-5.9834447,-10.355514,-3.7510226
514,-6.571689,-8.745517,-0.030672366,-5.7455163,-6.009188,-10.374421,-3.7738373
515,-6.581749,-8.756553,-0.029989703,-5.749716,-6.038779,-10.4088955,-3.7985456
516,-6.5825486,-8.748563,-0.029812766,-5.7319613,-6.0542264,-10.420438,-3.807158
517,-6.5617113,-8.752141,-0.029484227,-5.727726,-6.0734296,-10.443546,-3.8214786
518,-6.5135736,-8.740137,-0.029198445,-5.724511,-6.084862,-10.451073,-3.8368185
519,-6.478908,-8.700588,-0.028712137,-5.710353,-6.0970716,-10.423243,-3.8626976
520,-6.462236,-8.673176,-0.02864215,-5.7014937,-6.091142,-10.407548,-3.8694634
521,-6.448764,-8.64603,-0.028842006,-5.6772795,-6.0874352,-10.392122,-3.8657572
522,-6.4348474,-8.653599,-0.028597439,-5.668246,-6.109652,-10.415316,-3.8772311
523,-6.3935494,-8.665035,-0.028314972,-5.675776,-6.126948,-10.442377,-3.8906205
524,-6.341669,-8.657101,-0.028192472,-5.67663,-6.1317077,-10.446161,-3.9002633
525,-6.3330216,-8.641617,-0.028334104,-5.683607,-6.110365,-10.430677,-3.895522
526,-6.356627,-8.645691,-0.028502006,-5.704283,-6.0841656,-10.4347515,-3.884948
527,-6.374357,-8.63803,-0.028654357,-5.6800213,-6.0940843,-10.430997,-3.8792412
528,-6.401628,-8.641864,-0.028581245,-5.6955733,-6.082292,-10.434831,-3.879168
529,-6.45334,-8.647677,-0.02853549,-5.7199416,-6.056856,-10.407441,-3.8761926
530,-6.498634,-8.634377,-0.02890722,-5.688087,-6.0552745,-10.403907,-3.8609397
531,-6.543365,-8.609772,-0.029692784,-5.660552,-6.0316463,-10.357817,-3.8295
532,-6.5583224,-8.568087,-0.030977504,-5.6022663,-6.0075407,-10.312227,-3.7848847
533,-6.5705295,-8.545137,-0.031465713,-5.579317,-5.995333,-10.277559,-3.7687712
534,-6.580256,-8.501152,-0.0324027,-5.5333786,-5.9679503,-10.2277155,-3.7404108
535,-6.5918217,-8.486351,-0.03322614,-5.522483,-5.9375243,-10.18557,-3.7119372
536,-6.6177335,-8.477105,-0.033746272,-5.513238,-5.917538,-10.150934,-3.6939025
537,-6.6575823,-8.464222,-0.034534786,-5.520862,-5.8734026,-10.116568,-3.665394
538,-6.63943,-8.453882,-0.03591322,-5.5154047,-5.832789,-10.086696,-3.620874
539,-6.6247115,-8.43135,-0.03681908,-5.49092,-5.8131866,-10.052445,-3.5954127
540,-6.626065,-8.410243,-0.037195943,-5.462977,-5.809657,-10.029385,-3.5870004
541,-6.633765,-8.38767,-0.038060922,-5.4335685,-5.792944,-9.995092,-3.5634515
542,-6.639478,-8.374828,-0.038890827,-5.421703,-5.7693596,-9.95686,-3.5398672
543,-6.610383,-8.344755,-0.04006799,-5.4043255,-5.731474,-9.915068,-3.5097947
544,-6.588243,-8.319686,-0.04038985,-5.3899994,-5.7191005,-9.880233,-3.504257
545,-6.6005573,-8.321259,-0.040008433,-5.375946,-5.742157,-9.879852,-3.5155945
546,-6.5750136,-8.325012,-0.039856516,-5.3523564,-5.7713017,-9.887513,-3.5222783
547,-6.549533,-8.336642,-0.03976695,-5.362033,-5.7770715,-9.9030485,-3.5241418
548,-6.5364876,-8.329455,-0.040393084,-5.375354,-5.742542,-9.884143,-3.5062132
549,-6.535336,-8.312678,-0.041194737,-5.3868976,-5.694515,-9.841976,-3.4845543
550,-6.559341,-8.301526,-0.041761667,-5.39723,-5.657973,-9.811293,-3.4685194
551,-6.587221,-8.284484,-0.042297702,-5.3733525,-5.650696,-9.780579,-3.4553826
552,-6.6062894,-8.263513,-0.042810317,-5.3416386,-5.6492553,-9.753748,-3.4441767
553,-6.619443,-8.238581,-0.043268427,-5.3196363,-5.637018,-9.726862,-3.4348693
554,-6.623273,-8.210183,-0.044168454,-5.307841,-5.601785,-9.680887,-3.4142852
555,-6.634252,-8.188938,-0.044406883,-5.2983136,-5.5922585,-9.665501,-3.4096406
556,-6.6155224,-8.154583,-0.045207534,-5.2610292,-5.5803638,-9.623333,-3.3948164
557,-6.5745254,-8.103821,-0.045227114,-5.2063613,-5.5940557,-9.599915,-3.403625
558,-6.5554175,-8.068113,-0.044674736,-5.170652,-5.6149874,-9.59155,-3.424557
559,-6.559882,-8.038398,-0.044256292,-5.13996,-5.6311703,-9.579413,-3.44074
560,-6.522624,-8.022625,-0.044108212,-5.131999,-5.6319985,-9.575358,-3.448404
561,-6.4867945,-7.9780064,-0.0444115,-5.1205835,-5.604958,-9.532693,-3.4467545
562,-6.509448,-7.9567146,-0.0446045,-5.084888,-5.6139402,-9.5016365,-3.4459708
563,-6.525844,-7.924281,-0.045374922,-5.086391,-5.564906,-9.459438,-3.428187
564,-6.47848,-7.902308,-0.046838984,-5.079066,-5.524377,-9.417934,-3.3944948
565,-6.419091,-7.8897943,-0.047997333,-5.070458,-5.5011215,-9.395657,-3.3692863
566,-6.3722205,-7.872221,-0.04800234,-5.040922,-5.517728,-9.395661,-3.3751504
567,-6.3648205,-7.8531017,-0.048414342,-5.021803,-5.5113044,-9.376542,-3.3687265
568,-6.3617992,-7.8188305,-0.049298983,-4.9963207,-5.485822,-9.334456,-3.3530097
569,-6.3625402,-7.788321,-0.05004001,-4.969229,-5.473868,-9.30004,-3.3400788
570,-6.3516626,-7.755959,-0.050881118,-4.940285,-5.4581075,-9.257913,-3.3262718
